1,1,2000,1.0,27.5880889893
2,1,2000,1.0,28.8556139469
3,1,2000,1.0,25.1779530048
4,1,2000,1.0,25.1057879925
5,1,2000,1.0,28.1517260075
6,1,2000,1.0,24.9960482121
7,1,2000,1.0,25.4765160084
8,1,2000,1.0,23.9894170761
9,1,2000,1.0,22.2837071419
10,1,2000,1.0,24.7460830212
11,1,2000,1.0,27.2746481895
12,1,2000,1.0,30.5373969078
13,1,2000,1.0,27.4162960052
14,1,2000,1.0,29.2835249901
15,1,2000,1.0,30.2902779579
16,1,2000,1.0,35.0390450954
17,1,2000,1.0,24.4753420353
18,1,2000,1.0,22.2697710991
19,1,2000,1.0,28.6840980053
20,1,2000,1.0,22.4441289902
1,10,200,1.0,9.53124299049
2,10,200,1.0,9.65734860897
3,10,200,0.42,11.2924860001
4,10,200,1.0,8.91456449032
5,10,200,1.0,8.98563833237
6,10,200,0.39,10.5136605978
7,10,200,1.0,15.4261015892
8,10,200,0.71,15.0639321089
9,10,200,0.61,11.1434034347
10,10,200,1.0,9.68010575772
11,10,200,0.86,10.101926899
12,10,200,0.87,9.58537824154
13,10,200,0.24,12.1111088038
14,10,200,1.0,13.024843955
15,10,200,1.0,10.5934185982
16,10,200,1.0,9.37088418007
17,10,200,1.0,14.3308573961
18,10,200,1.0,13.3108863831
19,10,200,1.0,14.7224990606
20,10,200,1.0,9.21482443809
1,20,100,0.33,12.415426147
2,20,100,1.0,10.2025939465
3,20,100,0.28,8.93165221214
4,20,100,1.0,8.87968728542
5,20,100,0.57,12.3641084194
6,20,100,0.45,12.9882799506
7,20,100,1.0,9.04920423031
8,20,100,0.2,8.91164747477
9,20,100,0.56,9.54394763708
10,20,100,0.51,12.1783385754
11,20,100,1.0,12.0758016348
12,20,100,0.43,9.21900622845
13,20,100,1.0,12.4528908133
14,20,100,1.0,12.2394189477
15,20,100,1.0,13.06495682
16,20,100,0.32,15.7335795403
17,20,100,0.36,10.1585029244
18,20,100,0.51,13.2746242285
19,20,100,0.55,14.0189340711
20,20,100,0.27,10.4375446558
1,30,66,0.16,8.97069268227
2,30,66,0.26,9.53580701351
3,30,66,1.0,12.0172350566
4,30,66,0.26,9.12116651535
5,30,66,0.27,9.29581914743
6,30,66,0.2,10.5631369988
7,30,66,1.0,13.2811650197
8,30,66,0.2,9.86047154267
9,30,66,0.4,11.6518617312
10,30,66,0.44,12.3775568247
11,30,66,0.17,10.4076679548
12,30,66,0.26,12.4622265498
13,30,66,0.31,8.62841699918
14,30,66,0.24,9.36163224379
15,30,66,0.23,11.6126762072
16,30,66,0.3,9.19207831224
17,30,66,0.17,8.65459387302
18,30,66,0.26,12.7365624269
19,30,66,0.27,11.1063433727
20,30,66,0.37,11.1292410056
1,40,50,0.4,12.5329244912
2,40,50,0.33,10.5177741766
3,40,50,0.21,11.287447834
4,40,50,0.33,9.99889355302
5,40,50,0.22,7.83952365518
6,40,50,0.31,9.39688639641
7,40,50,1.0,10.1582062364
8,40,50,1.0,10.1958204806
9,40,50,0.39,14.7246228993
10,40,50,0.29,10.5054389298
11,40,50,0.22,8.40156390667
12,40,50,0.41,8.27430215478
13,40,50,0.15,9.1729703486
14,40,50,0.26,8.47504419684
15,40,50,0.22,8.71134029031
16,40,50,0.31,8.29307150245
17,40,50,0.26,9.16751893759
18,40,50,0.24,10.803240931
19,40,50,0.2,8.85566548705
20,40,50,0.22,12.1406282544
1,50,40,0.28,12.0400771427
2,50,40,0.19,9.00663078785
3,50,40,0.3,12.9252102137
4,50,40,0.34,12.2834434557
5,50,40,0.19,11.8846680594
6,50,40,0.37,9.40506017685
7,50,40,0.23,9.4247439146
8,50,40,0.41,12.2846229696
9,50,40,0.31,13.438890543
10,50,40,0.33,8.85094220161
11,50,40,0.31,10.0250112486
12,50,40,0.45,7.83082677364
13,50,40,0.4,8.30373733521
14,50,40,0.5,8.70347994328
15,50,40,0.34,9.17601284981
16,50,40,0.31,9.93411626816
17,50,40,0.19,9.69237195969
18,50,40,0.32,8.69079587936
19,50,40,0.46,9.8262089014
20,50,40,0.17,8.24406923294
1,60,33,0.34,12.0509271145
2,60,33,0.31,9.5789970239
3,60,33,0.3,7.98680069447
4,60,33,0.41,8.64712841113
5,60,33,0.26,9.26575777928
6,60,33,0.3,8.11049893697
7,60,33,1.0,10.1229878982
8,60,33,0.26,11.0583465735
9,60,33,0.28,8.48721366723
10,60,33,1.0,10.1596662124
11,60,33,0.36,10.8250153383
12,60,33,0.24,10.9259417216
13,60,33,0.43,10.1081098676
14,60,33,0.31,8.99614115953
15,60,33,1.0,9.82471702099
16,60,33,0.29,8.06548160315
17,60,33,0.28,8.28619395097
18,60,33,1.0,8.09565466245
19,60,33,0.44,7.75167171558
20,60,33,0.22,8.13513616323
1,70,28,0.34,8.83710548197
2,70,28,0.28,10.4409628664
3,70,28,0.35,10.1066939047
4,70,28,0.36,8.46514994076
5,70,28,0.38,8.20349803652
6,70,28,0.35,7.84289140701
7,70,28,0.29,8.4685885225
8,70,28,0.31,8.09774750301
9,70,28,0.37,7.9846747194
10,70,28,0.26,7.93405797822
11,70,28,0.25,9.06920576777
12,70,28,0.39,8.79308263574
13,70,28,0.24,8.01491191728
14,70,28,0.31,8.64359416962
15,70,28,0.28,8.24241951193
16,70,28,0.28,9.1419311251
17,70,28,0.41,8.62358089515
18,70,28,0.32,7.7454383816
19,70,28,0.34,8.54382707392
20,70,28,0.24,8.64013588429
1,80,25,0.32,10.3791583449
2,80,25,0.26,9.78598923981
3,80,25,0.23,9.17458592057
4,80,25,0.28,8.30737680495
5,80,25,0.32,9.12649087012
6,80,25,0.31,8.58481873274
7,80,25,0.37,9.50031805634
8,80,25,0.25,8.26863403916
9,80,25,0.33,8.39120416343
10,80,25,0.4,8.9631259799
11,80,25,0.29,9.08017598987
12,80,25,0.32,7.96588843167
13,80,25,0.32,8.27712384164
14,80,25,0.35,9.35233017504
15,80,25,0.37,8.18755512536
16,80,25,0.49,8.37452092171
17,80,25,0.28,8.14418706894
18,80,25,0.27,7.78009533584
19,80,25,0.36,8.89724297822
20,80,25,0.31,8.96830393076
1,90,22,0.29,9.90901825163
2,90,22,0.3,9.19265769853
3,90,22,0.45,9.40572620498
4,90,22,0.31,8.47354484929
5,90,22,0.28,8.54036318461
6,90,22,0.43,9.10715401702
7,90,22,0.24,12.5153459999
8,90,22,0.29,8.12781341606
9,90,22,0.43,9.19274225765
10,90,22,0.36,8.49919506179
11,90,22,0.45,8.18166647222
12,90,22,0.46,8.43887376255
13,90,22,0.34,8.29771349695
14,90,22,0.34,8.10023969544
15,90,22,0.33,8.51266839239
16,90,22,0.25,8.11372063955
17,90,22,0.36,10.0640255266
18,90,22,0.38,8.49975164996
19,90,22,0.44,9.79202019109
20,90,22,0.37,8.69758799871
1,100,20,0.28,9.31660613298
2,100,20,0.48,10.083626709
3,100,20,0.32,8.84951573133
4,100,20,0.42,9.57919747352
5,100,20,0.23,8.24451180697
6,100,20,0.44,8.79055366039
7,100,20,0.34,9.12276811361
8,100,20,0.31,9.85618673563
9,100,20,0.26,9.00057727337
10,100,20,0.41,9.777251122
11,100,20,0.35,9.8243242836
12,100,20,0.41,8.3709971261
13,100,20,0.36,8.86364794493
14,100,20,1.0,8.72270654678
15,100,20,0.42,9.45668731689
16,100,20,0.33,9.00596347332
17,100,20,0.37,8.99773483277
18,100,20,0.41,9.1281028986
19,100,20,0.35,11.2574476528
20,100,20,0.35,10.0988932109
